sample_id,text,source_wav_path,duration
jsonl_000487_response,مرات الشاشة تتأخر أو تكون شاشة ثانية لقسم مختلف. تأكد من اسم القسم على تذكرتك وروح للمنطقة الصح، وإذا بعد مو ظاهر، اسأل الاستقبال عن قاعة النداء الصحيحة.,,
jsonl_000488_response,اي اكتبي: “يوجد اختلاف بسيط في تهجئة الاسم بين (المستند 1) و(المستند 2)، والاسم الصحيح حسب الهوية/الجواز هو: …” وخلي معاه صورة من المستندين.,,
jsonl_000489_response,اي كثير أماكن يحطون شباك استعلامات سريع بدون ما تدخل طابور التقديم. روّح للاستقبال أول وخذ منهم توجيه عشان ما تضيع وقتك.,,
jsonl_000490_response,لا، غالبًا ما يقبلون رصاص لأنه ينمسح. استخدم قلم حبر وخله واضح، واذا غلطت صحح بالطريقة اللي مكتوبة بالنموذج.,,
jsonl_000491_response,إذا النموذج ورقي، بعض الجهات يقبلون تشطّبين خط واحد على الغلط وتكتبين الصح وتوقعين يمه، بس مو دايم. الأحسن إذا الخطأ كبير خذي نسخة جديدة وعبّيها من أول.,,
jsonl_000492_response,رقم القيد هو رقم التسجيل الرسمي للواقعة عند الجهة، يكون مكتوب في الشهادة القديمة أو في إشعار التسجيل. إذا ما عندك، عطهم بيانات الشخص وهم يطلّعونه بالنظام.,,
jsonl_000493_response,إذا النظام متوقف، اسألهم شنو الوقت المتوقع يرجع، وإذا يمديك تسلم أوراقك “استلام فقط” لين يفتح النظام. وإذا ما يمشي، خذ رقم اتصال القسم عشان ما ترجع مرتين بدون فايدة.,,
jsonl_000494_response,إذا عندج رقم طلب/إيصال، عادة تقدرين تتابعين عند الاستعلامات أو عبر خدمة الرسائل إذا متوفرة. عطيني شنو الجهة ونوع الطلب عشان أقول لج الطريقة الأقرب.,,
jsonl_000495_response,غالبًا عندهم صندوق ملاحظات أو QR feedback عند المخرج، أو شباك علاقات الجمهور. اكتبي وقت وتاريخ الزيارة ورقم الشباك إذا تتذكره عشان تكون الشكوى مفيدة.,,
jsonl_000496_response,شيّك على: كل الخانات الإلزامية معبّاية، الأرقام صحيحة، التوقيع والتاريخ موجودين، والمرفقات كاملة. وبعد تأكد إن اسمك مطابق للهوية حرف بحرف.,,
jsonl_000497_response,اوكي، خله بسيط: التاريخ من متى لمتى، وعدد الأيام، وشنو خطتك لتسليم الشغل قبل الإجازة. تبيها بصيغة إيميل ولا نموذج داخلي؟,,
jsonl_000498_response,عادة تنرفع كإذن خروج/إجازة مرضية حسب السياسة. إذا عندك ورقة موعد أو شهادة، ارفقها وسجّل الوقت اللي بتطلع فيه ووقت الرجعة. تبي صيغة رسالة للمدير والـ HR؟,,
jsonl_000499_response,اي تقدر، بس تحتاج تعبي نموذج تغيير حساب/IBAN وترفق صورة من الآيبان أو كشف مختوم. إذا عندك موعد إقفال الرواتب قريب، سوّها قبل الـ deadline عشان ما يتأخر التحويل.,,
jsonl_000500_response,شيّك أول شي إذا حسابك البنكي تغيّر أو في بيانات ناقصة بالـ IBAN. عقبها بلغ الـ HR برقم الموظف وتاريخ الاستحقاق وصورة من كشف الحساب. تبيني أرتب لك نص رسالة ترفعها لهم؟,,
jsonl_000501_response,تقدر تطلبه من الـ HR عن طريق النظام أو إيميل، وغالبًا يحتاجون الغرض والجهة اللي بينرفع لها. إذا تبي، عطِني شنو اسم البنك/الجهة واذا تبيها بالعربي ولا بالانجليزي.,,
jsonl_000502_response,تعريف الراتب يركز على المسمى والراتب والبدلات وتاريخ المباشرة. شهادة الخبرة تكون عن فترة العمل والمسمى والمهام بشكل عام، وعادة بدون تفاصيل راتب. تبي واحد منهم ولا الثنين؟,,
jsonl_000503_response,قدّم طلب بدل فاقد وخلك جاهز بصورة شخصية إذا مطلوبة. مرات يحتاجون تعهد أو بلاغ داخلي عشان الصلاحيات والدخول. تبي أعرفك شنو تكتب بالطلب؟,,
jsonl_000504_response,لازم تحديث جدول الدوام بالنظام وتأكيد بدل الشفت/الأوفر تايم إذا موجود بالسياسة. خلّ مديرك يرسل اعتماد تغيّر الشفتات عشان يكون كل شي رسمي. شنو نوع الشفتات عندكم: صباح/مساء ولا 24/7؟,,
jsonl_000505_response,اذكر الأيام المقترحة، وطبيعة شغلك شلون بتكون remote، وطريقة المتابعة (meeting، تقارير). وخله واضح إنك بتلتزم بساعات الدوام والتواجد. تبي نموذج رسالة مختصر؟,,
jsonl_000506_response,قول لهم صريح: تبيها basic salary only والغرض منها. بعض الجهات يفضلون تفصيل، بس إذا البنك/الجهة طالبة الأساسي بس، الـ HR يقدر يطلعها بهالصيغة. تبيها عربي ولا انجليزي؟,,
jsonl_000507_response,عادة تحتاج شهادة الميلاد/إخطار الولادة، ونسخة من CPR للمولود إذا طلع، وطلب إضافة تابع. لا تتأخر لأن في شركات تحط فترة محددة للإضافة. تبي قائمة الأوراق اللي تنرفع بالضبط؟,,
jsonl_000508_response,عادة تحتاج شهادة حمل/تقرير من الطبيب بتاريخ متوقع للولادة، وتحديد متى بتبدين الإجازة. والـ HR يوضحون المدة المستحقة حسب النظام عندكم. تبين صيغة إيميل تقدّمين فيها الطلب؟,,
jsonl_000510_response,اي أقدر. خلّه مبني على إنجازاتك وأثرها، واطلب meeting بسيط لمناقشة المسار الوظيفي والمعايير المطلوبة للترقية. عطني آخر إنجازين عندك وبكتب لك نص مرتب.,,
jsonl_000511_response,اكتب تاريخ اليوم، ونص واضح إن هذي استقالة مع آخر يوم عمل حسب فترة الإشعار، واشكرهم باختصار. وخلك جاهز لخطة تسليم المهام. تبيها بالعربي ولا بالانجليزي؟,,
jsonl_000513_response,عادة يشمل تسليم اللابتوب/البطاقة/المفاتيح، إغلاق صلاحيات الأنظمة، وتسوية أي سلف أو عهد. بعدين يطلع لك خطاب مخالصة/إنهاء خدمة. عندكم جهة معيّنة للـ IT والمالية ولا كله عن طريق HR؟,,
jsonl_000514_response,إذا عندكم نظام HR self-service بتلقاه تحت leave balance. وإذا مو متوفر، اطلب كشف رصيد من الـ HR باسمك ورقم الموظف. تبي صيغة طلب قصيرة؟,,
jsonl_000515_response,اطلب سبب الرفض بهدوء، وهل في تواريخ بديلة تناسب الفريق. مرات المشكلة coverage مو المبدأ. تبي نص رسالة تسأل فيها عن بدائل؟,,
jsonl_000516_response,اي. اكتبي وقائع بدون انفعال: الأشهر المتأخرة، تاريخ الاستحقاق، وأثرها عليك، واطلبي جدول زمني واضح للحل. وارفقي أي إثبات مثل كشف حساب. تبينها رسالة داخلية ولا إيميل للجهة الأعلى؟,,
jsonl_000517_response,اي. اكتب: 'أطلب إجازة اضطرارية ليوم (التاريخ) بسبب ظرف عائلي طارئ، وبكون متاح للتواصل للضروري، وتم إبلاغ الفريق/تسليم المهام.' إذا تبي، عطني اسم مديرك وبسويها ألطف.,,
jsonl_000518_response,خله اتفاق مكتوب: الأيام اللي لازم حضور فيها، والساعات الأساسية core hours، وطريقة إثبات الحضور. اطلب meeting قصير وتوثيق التفاهم بإيميل عقب الاجتماع. تبي نقاط جاهزة للنقاش؟,,
jsonl_000519_response,عادي، تقدر تطلب 'شهادة خبرة/إفادة عمل' تبين إنك موظف حالي وتاريخ المباشرة والمسمى. قل لهم الغرض والجهة لو مطلوبة. تبيها مختصرة ولا بتفاصيل مهام؟,,
jsonl_000520_response,عادة يحطون: اسمك مثل الجواز، رقم الجواز إذا مطلوب، المسمى، الراتب، وتأكيد إنك موظف، وتواريخ الإجازة إذا خطاب سفر. وانتبه للغة المطلوبة وختم الشركة. شنو اسم السفارة واللغة؟,,
jsonl_000521_response,تابع بعد يومين عمل بإيميل قصير مع نفس العنوان وحط رقم الطلب إذا موجود. وإذا مستعجل، دق عليهم أو مر عليهم مع كل المستندات جاهزة. تبي نص متابعة محترم؟,,
jsonl_000522_response,قدّم تحديث بيانات الموظف بالنظام أو فورم HR، وحط العنوان الجديد ورقم التواصل وإيميلك الشخصي إذا مطلوب. بعض الشركات تطلب إثبات سكن، فجهّزه إذا طلبوه.,,
jsonl_000523_response,غالبًا CPR، جواز، شهادة/مؤهل، حساب بنكي IBAN، صورة شخصية، وشهادات خبرة إذا في. مرات بعد فحص طبي وتوقيع سياسات الشركة. عندك عرض عمل رسمي ولا للحين؟,,
jsonl_000524_response,ابدأ بحديث مع مديرك، عقبها قدّم طلب internal transfer مع سبب مهني وخطة تسليم مهام. غالبًا يحتاج موافقة مديرك ومدير القسم الثاني والـ HR. عندك وظيفة شاغرة محددة ولا نقل عام؟,,
jsonl_000525_response,صوّر payslip وحدد بند الخصم وقيمته، وبعدها راسل الـ payroll/HR تسأل عن سبب الخصم وهل هو مرة وحدة ولا متكرر. إذا عندك سلفة أو غياب ممكن يبين السبب، بس لازم توضيح رسمي.,,
jsonl_000526_response,اطلب موافقة مسبقة من مديرك على الساعات والتاريخ وسبب الحاجة، وخله بإيميل أو بالنظام. وبعد ما تخلص، ارسل تأكيد بالساعات الفعلية عشان تنحسب بالمسير.,,
jsonl_000527_response,اي. اكتبي اسم الدورة، مدتها وتكلفتها إن وجدت، وشلون بتخدم شغلك مباشرة، واذكري إنك بتشارك feedback للفريق عقبها. عطيني مجال الدورة وبصيغ لج الطلب.,,
jsonl_000528_response,إذا البدل مرتبط بعقد أو سياسة، قدم طلب مع نسخة عقد الإيجار أو إثبات سكن حسب المطلوب. وبعض الجهات تطلب شهادة راتب أو إثبات الحالة الاجتماعية. تبي أتأكد لك شنو تذكر في الإيميل؟,,
jsonl_000529_response,اكتب طلب 'No Objection Letter' ووضح البرنامج والجامعة والمدة، واذكر إن الدوام ما بيتأثر أو شلون بتنسق الجدول. إذا تبي، عطني اسم الجامعة وبكتب نص الرسالة.,,
jsonl_000530_response,قولها بشكل طبيعي: 'أبي أتأكد من dress code للدوام والاجتماعات/الزيارات.' واكتب إذا في أيام رسمية أو uniform. إذا تحب، أعطيك صيغة سؤال قصيرة ومحترمة.,,
jsonl_000531_response,بلغ مديرك بنفس اليوم واذكر وقت التأخير وشنو خطتك للتعويض (تمديد الدوام أو خصم من الرصيد) حسب السياسة. وخله مكتوب عشان ما يصير لبس بعدين.,,
jsonl_000532_response,ارسل للـ IT/HR طلب تصحيح بيانات النظام مع لقطة من الخطأ، واذكر المسمى الصحيح مثل العقد أو قرار التعيين. عادة التعديل سريع إذا الوثائق واضحة.,,
jsonl_000533_response,وثّق التواريخ والمواقف والكلام قدر الإمكان، وبلّغ عبر القناة الرسمية (HR/Compliance) حسب سياسة السلوك. واذا تبي السرية، اطلبها صراحة بالإبلاغ. تبي صيغة شكوى بدون تفاصيل حساسة؟,,
jsonl_000534_response,خله خطاب/إيميل يذكر التاريخ والوقت ومكان المهمة والجهة اللي تمت زيارتها، واعتماد المدير. إذا عندكم نموذج business trip أو خارجية، استخدمه عشان تكون موثقة.,,
jsonl_000535_response,يشوفون إذا البدل موجود في عقدك أو سياسة الشركة، وبعضهم يطلب عنوان السكن والمسافة أو إثبات ملكية سيارة. ارفع طلب بسيط وخلّ المستندات جاهزة إذا طلبوها.,,
jsonl_000536_response,اسأل عن تاريخ الانتهاء وخطة التجديد والمدة الجديدة وأي تعديل بالراتب/المزايا. وخلك واضح إذا تبي تجديد بنفس الشروط أو عندك طلب تغيير. تبي نقاط تسأل فيها بالmeeting؟,,
jsonl_000537_response,اذكر الفترة المطلوبة وسبب عام بدون دخول بتفاصيل خاصة، وشنو خطة تسليم الشغل، وهل تبي تحتفظ بالتأمين خلال الفترة إذا السياسة تسمح. وتأكد إذا لها موافقات إضافية.,,
jsonl_000538_response,اي. اكتبي الفرع الحالي والفرع المطلوب، والسبب (مثل قرب السكن أو متطلبات العمل)، ووضحين إنج مرنة بفترة انتقال. عطيني اسم الفرعين وبكتب لج نص مرتب.,,
jsonl_000539_response,عادة الـ HR يرسلون رابط أو يدزون دعوة meeting قبل آخر أسبوع. إذا ما وصلتك، ارسل لهم تاريخ آخر يوم عمل واطلب تحديد موعد 30 دقيقة. تبي نص رسالة لهم؟,,
jsonl_000540_response,جهّز التواريخ الصح وأي إثبات (إذن، إيميل موافقة، شهادة مرضية) وارسلها للـ HR/payroll. واطلب تعديل السجل وإعادة احتساب الخصم إذا صار. تبي صيغة طلب قصيرة؟,,
jsonl_000541_response,ارسل لهم رقم/لقطة اعتماد الإجازة من النظام أو إيميل الموافقة، وحدد الشهر اللي انخصم فيه. واطلب تعديل المسير بالتصحيح القادم أو تسوية مالية. إذا عندك payslip، ارفقه.,,
jsonl_000542_response,ارفع طلب يوضح ليش الشغل يحتاج اتصال/نت خارج الدوام أو remote، وحط تقدير بسيط للتكلفة. إذا عندكم سياسة reimbursement، خل الفواتير باسمك جاهزة.,,
jsonl_000543_response,وثّق التواريخ والأوقات، وتأكد إن في تنبيه شفهي سابق أو warning أول. صيغة الإنذار تكون: المخالفة، تكرارها، أثرها على الشغل، والتوقعات والعقوبة إذا تكرر. تبي نموذج نص مختصر للإنذار؟,,
jsonl_000544_response,اطلب 'Leave confirmation letter' يذكر تاريخ بداية ونهاية الإجازة واعتمادها من الإدارة. وخل اسمك مثل الجواز إذا بيستخدم حق حجوزات. تبيها بالعربي ولا الانجليزي؟,,
jsonl_000545_response,لازم ترفع نسخة CPR وتحدد الاسم الصحيح بالعربي والانجليزي مثل البطاقة. واطلب تحديث الاسم في HR system والإيميل والبطاقة إذا لزم. إذا في جواز بعد، أحيان يساعد للتطابق.,,
jsonl_000546_response,اي. اكتبي: 'حبيت أتابع بخصوص طلبي المقدم بتاريخ كذا، هل في تحديث أو timeline للقرار؟ وأنا جاهزة لأي معلومات إضافية.' عطيني تاريخ الطلب وبصيغها لج بأسلوب رسمي خفيف.,,
jsonl_000547_response,جهّز لستة إنجازات بالأرقام، وأمثلة على سلوكيات/قيم الشركة، وأي feedback استلمته. وحط نقاطك: شنو تبي تطوره وشنو الدعم اللي تحتاجه. تبي قالب بسيط تكتب فيه هالنقاط؟,,
jsonl_000548_response,طلع عرض العمل/العقد وقارن بالبصمة أو جدول الدوام الحالي، ودوّن الاختلاف. بعدين اطلب meeting مع HR واذكر إنك تبي تصحيح رسمي أو ملحق عقد. شنو الاختلاف بالضبط: ساعات ولا أيام؟,,
jsonl_000549_response,قدّم طلب salary advance بالمبلغ والسبب العام، واذكر شلون تبي السداد (خصم على كم شهر). وتأكد من حد السلفة المسموح وموافقة مديرك والمالية. تبي نص طلب جاهز؟,,
jsonl_000551_response,اي. اكتبي الساعات اللي تناسبج، وشنو المهام اللي بتغطينها، وكيف بتسلمين وتستلمين مع الفريق. واطلبي تجربة لمدة شهر مثلاً إذا يساعد الموافقة. شنو الساعات اللي تبينها؟,,
jsonl_000552_response,خله طلب تحديث reporting line مع إرفاق أو ذكر قرار الهيكلة/اعتماد الإدارة إذا موجود. بعد التحديث، يتعدل اعتماد الإجازات والتقييمات. تبيها عن طريق HR ولا مدير القسم يرسلها؟,,
jsonl_000554_response,جهّز الفواتير الأصلية/صور واضحة، وخط سير الرحلة وتواريخها، واعتماد المهمة من المدير. وقدّم claim بالنظام أو للمالية حسب الإجراء. شنو المصاريف: تذاكر ولا فندق ولا taxi؟,,
jsonl_000555_response,الأفضل تبدأ بطلب mediation بسيط: توضح المهام الحالية والضغط اللي صار، وتقترح حل عملي لتقسيم الشغل. قول للـ HR إن الهدف ترتيب الأدوار مو شكوى شخصية. تبي صيغة رسالة هادية؟,,
jsonl_000556_response,ارفق قرار التعيين/العرض اللي فيه تاريخ المباشرة الصحيح، واطلب تصحيح في HR system لأنه يأثر على الإجازات ونهاية الخدمة. وخذ تأكيد مكتوب بعد التعديل.,,
jsonl_000558_response,تقدر تطلب إذن خروج ساعتين لظرف شخصي بدون تفاصيل، حسب السياسة. اذكر وقت الخروج والرجعة وإن شغلك مغطى. تبي صيغة رسالة قصيرة للمدير؟,,
jsonl_000572_response,اكتب له: “هلا، الموقع: [اسم المنطقة]، شارع [رقم]، مجمع [رقم]، بيت/عمارة [رقم]. علامة مميزة: قريب من [معلم]. إذا تبي لوكيشن أرسل.” وخله يعرف رقم البوابة/الدور إذا عمارة.,,
jsonl_000574_response,إذا محتاجها بنفس اليوم وخط سير بسيط، same day مناسب بس أغلى ويتأثر بالضغط. Next day أرخص وأثبت خصوصاً إذا في وقت ترتيب. إذا تقول لي من وين لوين والوزن، أقول لك شنو الأنسب.,,
jsonl_000593_response,قول له: “هلا، للتوضيح شحنتك حالياً عند [المرحلة] وموعد التسليم المتوقع صار بين [تاريخ-تاريخ]. أول ما تتحول لـ Out for delivery بعطيك تحديث مباشر. إذا تبي إلغاء/بديل علمني.”,,
jsonl_000594_response,ممكن تكون طالعة نقل دولي بدون scans وسطية، أو في تحويل مسار. إذا هي Economy طبيعي يطول. بس إذا Express وعدّت 5-7 أيام بدون أي “Arrived” يفضل ترفع استفسار رسمي عند الشركة.,,
jsonl_000595_response,"خله بهالترتيب: House/Building, Road, Block, Area/City, Kingdom of Bahrain، ومعاه رقم مجمع/وحدة إذا في. وحط رقم تلفون محلي واضح. إذا ترسل صيغة العنوان (بدون بيانات حساسة) أرتبه لك.",,
jsonl_000598_response,اطلب من شركة الشحن تحويلها “Hold for pickup” مع ذكر اسم المستلم ورقم هويته ورقم التتبع. وخله يستفسر عن ساعات العمل قبل لا يروح. بعض الشركات تحتاج موافقة منك إذا أنت الشاحن.,,
jsonl_000599_response,إذا للحين ما طلعت للتسليم، تقدر تطلب “Return/Intercept” من شركة الشحن، بس ممكن يكون برسوم. إذا صارت Out for delivery، الإلغاء أصعب ويعتمد على سرعة التواصل مع مركز التوزيع.,,
jsonl_000600_response,بعض الشركات تذكرها “Signature required” أو “Adult signature”. وإذا ما مبين، تقدر تسأل الدعم برقم التتبع أو تشوف خدمة الشحن المستخدمة. للشحنات الغالية عادة يحطون توقيع تلقائي.,,
jsonl_000601_response,العطور تعتبر مواد قابلة للاشتعال أحياناً، فمو كل الخدمات تقبلها جوّي. تحتاج تغليف محكم، كيس تسريب، وملصق حسب متطلبات الشركة. قبل لا تشحن، تأكد من سياسة الناقل على السوائل والعطور.,,
jsonl_000610_response,تقدر تضيف ملاحظة “Leave at door” إذا الشركة تسمح، بس انتبه: إذا اختفت بعدها غالباً المسؤولية تصير عليك حسب السياسة. الأفضل “اتصال قبل التسليم” أو “تسليم للأمن/الاستقبال” إذا متوفر.,,
jsonl_000622_response,عادي، خله على تحديثات مجدولة: “بعطيك تحديث لما توصل البحرين، ولما تطلع للتسليم، ولما يتم التسليم.” وخله يعرف إن أي استثناء بنبلغه مباشرة. بهالطريقة يحس بالاطمئنان بدون tracking.,,
jsonl_000627_response,تقدرين تتأكدين من حالة الطلب من حسابج في بوابة تمكين أو من إشعار الإيميل/الـSMS اللي يوصل. إذا تبين، عطيني تاريخ التقديم ونوع البرنامج عشان أقول لج شنو المدة المعتادة.,,
jsonl_000628_response,اي مرات ياخذ وقت خصوصًا إذا فيه تدقيق على بيانات المنشأة أو الموظفين. شيّك على حالة الطلب في بوابة تمكين وإذا مكتوب “ناقص مستندات” لازم ترفعها عشان ما يتأخر أكثر.,,
jsonl_000629_response,غالبًا يطلبون كشف حساب الآيبان للمنشأة، كشف رواتب أو بيان التأمينات، وعقد/خطاب توظيف للموظف. شوف القائمة داخل نفس الطلب لأنها تختلف حسب البرنامج.,,
jsonl_000630_response,اي ممكن يأثر إذا الآيبان المسجل في الطلب مو نفسه الحالي. الأفضل تحدّث بيانات الحساب البنكي في النظام وتبلغ تمكين بتعديل الطلب إذا متاح.,,
jsonl_000632_response,عادة الشركة هي اللي تقدم وتتابع، بس تقدر تتأكد من الـHR إذا اسمك ضمن قائمة الموظفين المدعومين. وإذا عندك رقم الطلب أو اسم البرنامج تقدر تسأل تمكين عنه.,,
jsonl_000634_response,غالبًا ينحسب الدعم على حسب فترة الاستحقاق وتطابقه مع بيانات التأمينات والرواتب. إذا انتهت خدمته لازم تحديث الموظفين في الطلب عشان ما يصير تعارض أو مبالغ مسترجعة.,,
jsonl_000635_response,يعني الطلب تم استلامه بس للحين تحت مراجعة بيانات مثل السجل التجاري، التأمينات، الرواتب أو الآيبان. عادة إذا في شي ناقص بيطلع لج إشعار داخل الطلب.,,
jsonl_000636_response,إذا عندكم نظام رواتب/HR يطلع تقرير المسير، أو من المحاسب اللي يسوي الرواتب. المهم يكون فيه أسماء الموظفين، الشهر، صافي الراتب، وتوقيع/ختم إذا مطلوب.,,
jsonl_000637_response,يعتمد على مرحلة الطلب والبرنامج، مرات تقدر تعدل القائمة قبل الاعتماد النهائي، ومرات لازم تقديم تحديث/طلب جديد. شيّك داخل البوابة إذا خيار “تعديل” متاح.,,
jsonl_000639_response,عادة ينحسب على المنشأة والموظفين المسجلين تحت نفس الكيان، بس مرات يتأثر حسب طريقة تسجيل الفروع والتأمينات. الأفضل تتأكد من بيانات السجل التجاري وهل الفروع تحت نفس الرقم.,,
jsonl_000640_response,اي لازم تحديث بيانات المنشأة عشان ما يصير عدم تطابق بين السجل والطلب. حدّث الاسم في البوابة وارفق مستند التغيير إذا طلبوه.,,
jsonl_000641_response,حاولون تصححون وضع التأمينات للشهر المعني أول، لأن تمكين تعتمد على بيانات رسمية للتطابق. عقب ما يتحدث، قدّمون طلب مراجعة للدفعة المتأثرة إذا البرنامج يسمح.,,
jsonl_000642_response,أشهر الأسباب: نقص مستندات، عدم تطابق بيانات الموظفين، أو مشكلة في الآيبان/التحويل. ادخل البوابة وشوف التنبيه المرتبط بنفس الرسالة، عادة يوضح المطلوب بالضبط.,,
jsonl_000643_response,دعم الأجور غالبًا يكون من خلال جهة العمل، مو تقديم فردي. إذا قصدك برامج تمكين للأفراد مثل تدريب أو دعم توظيف، هذي لها مسارات ثانية.,,
jsonl_000644_response,إذا النقل ما غيّر الكيان القانوني والتأمينات مسجلة نفس المنشأة، غالبًا ما يحتاج تغيير كبير. بس إذا تغير رقم المنشأة في التأمينات لازم تحديث بيانات الموظف في الطلب.,,
jsonl_000646_response,اي لأن الدعم مرتبط بصرف الراتب وظهوره بالبيانات. إذا ما في راتب للشهر، ممكن ينوقف الدعم لنفس الموظف بهالفترة.,,
jsonl_000647_response,يعني اسم صاحب الحساب أو رقم الآيبان ما يطابق بيانات المنشأة المسجلة. تأكد إن الحساب باسم الشركة مو باسم شخص، والآيبان مكتوب صح بدون مسافات أو أرقام ناقصة.,,
jsonl_000648_response,إذا الطلب للحين ما تم اعتماده، مرات تقدر تعدل من خيار “تعديل الطلب”. إذا انقفل، الأفضل ترفع تذكرة وتوضح الغلط عشان يعدلونه أو يوجهونك لخطوة صحيحة.,,
jsonl_000649_response,عادة يوصل إشعار بالإيميل أو SMS، بس مو دايم يكون واضح. الأحسن تتابع حالة الطلب داخل البوابة بين فترة وفترة خصوصًا حول وقت صرف الدفعات.,,
jsonl_000650_response,دعم الأجور يركز على مساهمة في راتب الموظف البحريني لفترة حسب شروط البرنامج. دعم التوظيف يكون مرتبط بتوظيف بحرينيين وتثبيتهم ومعايير معينة للتسجيل والاستمرارية.,,
jsonl_000651_response,تأكد إن بيانات الدفع (الآيبان) صحيحة ومفعلة، وتأكد إن الشهر المطلوب صار عليه رفع رواتب وتطابق. مرات القبول يكون للبرنامج بس الصرف يصير شهريًا بعد التحقق.,,
jsonl_000652_response,يعتمد على متطلبات البرنامج، بس إذا طلبوا ختم/توقيع الأفضل ترفعه مختوم عشان ما يرجعونه. داخل الطلب عادة يكتبون صيغة المستند المطلوبة.,,
jsonl_000653_response,الدمج يغيّر بيانات قانونية وتسجيلات التأمينات، فغالبًا لازم تحديث كامل للمنشأة والموظفين وربطهم بالكيان الجديد. الأفضل تتواصلون مع تمكين بتذكرة وتشرحون حالة الدمج مع مستند رسمي.,,
jsonl_000654_response,تقدر تلغي من البوابة إذا خيار الإلغاء متاح قبل الاعتماد النهائي. إذا تم اعتماده، الأفضل ترفع طلب إيقاف/إنهاء الدعم وتوضح من أي شهر تبون الإيقاف.,,
jsonl_000655_response,إذا الراتب ما اندفع أو ما ظهر ضمن البيانات الشهرية، غالبًا الدعم يتأثر. حلّوا موضوع حساب الموظف وادفعوا الراتب بالطريقة المعتمدة ثم شيّكوا إذا يحتاج تحديث للبيانات.,,
jsonl_000656_response,اي مرات يطلبون كشف حساب أو إثبات آيبان عشان يتأكدون من حساب التحويل. الأفضل يكون واضح فيه اسم المنشأة ورقم الآيبان.,,
jsonl_000657_response,صوّره/اسكنه بدقة أعلى وخله ملف PDF مرتب بدون قص أطراف الصفحة. وتأكد إن الأختام والأرقام باينة، لأن هذي أكثر شي يسبب رفض.,,
jsonl_000658_response,اي غالبًا لازم يكون مسجل بالتأمينات الاجتماعية وتكون بياناته محدثة. إذا ما هو مسجل أو فيه تعارض بالبيانات، النظام ما يكمل استحقاقه.,,
jsonl_000659_response,غالبًا لازم يكون في إثباتات واضحة لصرف الرواتب وقد يطلبون تحويلات بنكية أو مسير معتمد، والنقدي يتعب بالتدقيق. شيّك شروط البرنامج بالضبط لأن بعض البرامج ما تقبل النقدي.,,
jsonl_000660_response,تقدر تحدث رقم التواصل من بيانات الحساب في البوابة، وبعض الحالات من داخل بيانات المنشأة. مهم يتعدل عشان توصلك الإشعارات وما يفوتك شي.,,
jsonl_000661_response,على حسب شروط البرنامج، بس كثير من برامج الدعم تربطها بتسجيل الموظف بالتأمينات وصرف راتب فعلي. إذا مستوفي هالنقطتين، غالبًا يمشي.,,
jsonl_000662_response,جهّز: إثبات آيبان للمنشأة، كشف رواتب/مسير، عقود أو خطابات توظيف، وبيانات التأمينات. وإذا في نشاطات معينة، ممكن يطلبون رخصة أو سجل محدث.,,
jsonl_000663_response,صغّر الملف PDF أو صور المستندات بجودة متوسطة وخله أقل من الحد المسموح. بعد جرب تدمج الصفحات في ملف واحد بدل عدة ملفات إذا النظام يسمح.,,
jsonl_000664_response,إذا التغيير بس مسمى وظيفي وما أثر على الأهلية، غالبًا ما فيه مشكلة، بس الأفضل تحديث بيانات الموظف إذا الطلب يطلب هالشي. الأهم يكون الرقم الشخصي والتأمينات والراتب متطابقين.,,
jsonl_000665_response,يصير إذا تبين لاحقًا إن في دفعة اندفعت بالخطأ أو صار تعديل بأثر رجعي مثل استقالة/توقف راتب/خطأ بيانات. شيّك تقرير الدفعات وشهر الاسترجاع عشان تعرف السبب الدقيق.,,
jsonl_000666_response,يعتمد على البرنامج والميزانية، مرات يكون فيه فتح وإغلاق حسب الدفعات. أفضل شي تتابع بوابة تمكين لأن هناك يبين إذا التقديم متاح.,,
jsonl_000667_response,دعم الأجور غالبًا مخصص للموظفين البحرينيين حسب برامج تمكين. الموظف غير البحريني عادة ما يدخل ضمن الدعم.,,
jsonl_000668_response,تأكد من الرقم الشخصي مكتوب صح ومن تسجيله بالتأمينات تحت منشأتكم. إذا مسجل جديد، مرات يحتاج وقت لين يتحدث الربط بين الأنظمة.,,
jsonl_000669_response,اي بعض البرامج فيها حد أدنى/أعلى للراتب أو نسب دعم حسب الراتب. شوف شروط البرنامج اللي مقدم عليه لأن الأرقام تختلف.,,
jsonl_000670_response,ممكن يأثر إذا المخالفات مرتبطة بالترخيص أو السجل أو التأمينات. الأفضل تسوون تصحيح للوضع وتشيكون إذا فيه ملاحظات في ملف المنشأة عند التقديم.,,
jsonl_000671_response,أهم شي تطابق: الرقم الشخصي، الشهر، صافي الراتب، وتسجيل التأمينات بنفس الفترة. قبل الرفع سوّ قائمة Excel مقارنة بين مسير الرواتب وبيانات التأمينات عشان تقل الأخطاء.,,
jsonl_000672_response,ممكن إذا البونص يطلع ضمن الراتب ويغير الإجمالي بشكل كبير فيسبب اختلاف عن المعتاد. الأفضل توضحه في المسير كبند منفصل إذا النظام يسمح.,,
